Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708125146.6327257,5,5,35.43546875,55921,100,680.4278169050144,3235.066126130401
1708125147.6435366,5,5,23.442890625,12973,45.90219454460409,1008.5450149702953,39.2460641016288
1708125148.6542873,5,5,23.4758984375,21755,45.78199074090303,1008.5487058639959,39.215218910310185
1708125149.6650422,5,5,23.512421875,29629,45.643678640974755,1008.54625333704,39.23571492880826
1708125150.6760159,5,5,23.54875,36177,45.49305453040532,1008.5572018344747,39.144217528496405
1708125151.6882105,5,5,23.580390625,41698,45.33581002095548,1008.5654600620225,39.07520344407754
1708125152.7002738,4,4,23.607734375,46336,45.20911038455538,1008.5682486643066,39.05189917219837
1708125153.712229,4,4,23.6325390625,50420,45.06984022562475,1008.5685068203986,39.04974177154034
1708125154.7240705,4,4,23.6528515625,54401,44.94249934315359,1008.5698383232618,39.03861445978248
1708125155.7362072,4,4,23.67140625,57726,44.827382809961335,1008.5733809805438,39.00900868423573
1708125156.748222,3,3,23.6872265625,61037,44.73052126614736,1008.567200528579,39.06065840725908
1708125157.7603095,3,3,23.702265625,64109,44.65211265522478,1008.5717327316913,39.02278299108715
1708125158.7723334,3,3,23.714375,67183,44.573397328811524,1008.5713673158543,39.025836749577195
1708125159.7844,4,4,23.7270703125,70214,44.50094295874658,1008.5702633869276,39.03506222364034
1708125160.796429,4,4,23.7387890625,72641,44.42840410438344,1008.5692436980991,39.04358371504381
1708125161.8084478,4,4,23.7489453125,75376,44.38033184261457,1008.569046342197,39.04523300980348
1708125162.8206062,4,4,23.7579296875,78035,44.31367745162689,1008.5686071725721,39.04890313236037
1708125163.8326614,4,4,23.765546875,80811,44.24073974216701,1008.567599888453,39.05732096934144
1708125164.8446748,4,4,23.774140625,82234,44.16179704067706,1008.5630725240279,39.09515607428204
1708125165.8567154,3,3,23.78234375,84977,44.08284442297393,1008.5596091995125,39.12409910923604
1708125166.868805,3,3,23.789375,87818,44.02221842819004,1008.5593390318004,39.126356906682304
1708125167.8809133,3,3,23.7958203125,89980,43.96768611889111,1008.5580893769471,39.13680030585597
1708125168.8930132,2,2,23.801484375,91847,43.894666367830084,1008.5503816749324,39.201214010199806
1708125169.9050455,2,2,23.808125,94110,43.8401956605974,1008.5546101926286,39.16587599783411
1708125170.9170904,2,2,23.813984375,93977,43.81018983484987,1008.5575329474849,39.14145040518587
1708125171.9291253,2,2,23.8196484375,96347,43.76789935031774,1008.5532594398348,39.177164318520774
1708125172.9411767,2,2,23.8247265625,97690,43.731683832329566,1008.5497239466699,39.20671070117431
1708125173.9532263,2,2,23.8286328125,99482,43.689210999400125,1008.5510997042973,39.19521338110128
1708125174.9652207,2,2,23.83234375,101709,43.665114331382036,1008.5504315348765,39.20079732652789
1708125175.9772537,2,2,23.83625,103398,43.647172178254394,1008.5483722179061,39.218007222419494
1708125176.9891884,2,2,23.8407421875,104555,43.64155608935166,1008.550726993833,39.19832815196777
1708125178.0008118,2,2,23.8440625,105144,43.69710515793367,1008.5476883083752,39.22372272175831
1708125179.0129201,2,2,23.8485546875,107223,43.777341244346346,1008.5500429509863,39.204044754635056
1708125180.02513,2,2,23.8524609375,109671,43.85754943411171,1008.5565709174994,39.14949012634138
1708125181.0371258,2,2,23.856171875,111637,43.888662476592955,1008.559337427907,39.12637031045975
1708125182.049123,2,2,23.8596875,113063,43.925898531499,1008.5514722504262,39.1920999845279
1708125183.0612097,3,3,23.8630078125,115233,43.93241929256094,1008.5535858544514,39.174436451217
1708125184.0732648,3,3,23.86671875,116916,43.90828800614817,1008.558069779559,39.136964081836915
1708125185.0853646,3,3,23.870625,118649,43.88418233890048,1008.5611625162716,39.11111801678622
1708125186.097402,3,3,23.87375,120693,43.847716357715,1008.5509265865826,39.19666013943595
1708125187.1094098,3,3,23.877265625,120779,43.84198272310792,1008.5499312340717,39.20497838242845
1708125188.1214535,3,3,23.880390625,122007,43.80552536719175,1008.5482830441546,39.21875245606898
1708125189.1334925,2,2,23.8829296875,124077,43.79354610455722,1008.5508084559931,39.197647366161746
1708125190.145572,3,3,23.8852734375,125186,43.76927683776943,1008.5495722521335,39.20797842571286
1708125191.1575944,3,3,23.888984375,127658,43.763567787677786,1008.5557735588409,39.1561536876608
1708125192.1695795,3,3,23.8923046875,128930,43.757814167529055,1008.5527339569272,39.18155581345006
1708125193.1817448,3,3,23.89484375,129927,43.72743933116436,1008.5501063892531,39.203514595657396
1708125194.1937962,3,3,23.8981640625,130633,43.70942247756621,1008.5573725140961,39.142791152681255
1708125195.2058039,3,3,23.901484375,132905,43.71593431443107,1008.5474621265738,39.22561294605218
1708125196.217832,3,3,23.90421875,134608,43.69785148279505,1008.5451607733745,39.2448456080467
1708125197.2298543,3,3,23.9075390625,134932,43.69823119378842,1008.5507091676358,39.198477126933575
1708125198.2418885,3,3,23.91125,136465,43.67413085670532,1008.54316888944,39.2614920300268
1708125199.25395,3,3,23.91359375,137807,43.66826813177405,1008.5419323077906,39.27182631018182
1708125200.2659578,3,3,23.9157421875,139407,43.6623832538024,1008.5403693226,39.28488840357663
1708125201.278001,3,3,23.9180859375,140455,43.65039082954438,1008.5460034631728,39.23780315252804
1708125202.289999,3,3,23.9192578125,141758,43.61374909563262,1008.5428085890301,39.26450310823976
1708125203.3020115,3,3,23.9208203125,142600,43.564905687998376,1008.5471372509763,39.22832796502256
1708125204.3140168,3,3,23.9227734375,143697,43.516120796508204,1008.5435301173843,39.258473201155255
1708125205.3260036,3,3,23.9247265625,145186,43.47347323543493,1008.5416406599459,39.27426365217994
