Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1712964979.84,0,0,803.0,29.6442578125,67.77220910445408,860.4347693220234,1443.3933661958158,80776.0
1712964981.84,0,0,41.5,25.16115234375,35.40675426588716,997.9543175672486,128.13245569128463,59039.5
1712964983.87,0,0,42.5,25.262714843749997,35.14954145931408,997.9573409041941,128.106972489476,71900.0
1712964985.82,0,0,42.5,25.3378125,34.88143806543028,997.9498717368924,128.1699290412726,78619.0
1712964987.84,0,0,46.0,25.390546875,34.65786493236766,997.9512828717386,128.15803473844483,82469.0
1712964989.86,0,0,45.5,25.42951171875,34.447713308763475,997.923324028792,128.39369946518846,85462.5
1712964991.84,0,0,37.5,25.4587109375,34.29748753907711,997.892495479482,128.65355863256264,87022.5
1712964993.84,0,0,32.0,25.4809765625,34.187103604787154,997.8797704043502,128.7608221508677,88905.5
1712964995.82,0,0,32.0,25.49630859375,34.09342761511485,997.8824140767033,128.73853769502688,89903.0
1712964997.85,0,0,45.0,25.50705078125,33.999371579597515,997.8977917387256,128.60891558188064,90879.5
1712964999.81,0,0,40.0,25.50705078125,33.999371579597515,997.8977917387256,128.60891558188064,90879.5
1712965001.84,0,0,43.0,25.51154296875,33.910538406575256,997.9369402164779,128.27892796557867,91920.5
1712965003.83,0,0,43.0,25.51603515625,33.81888032982778,997.9550905135379,128.12594066692418,92401.0
1712965005.84,0,0,36.0,25.5192578125,33.74728318976964,997.9593388303349,128.09013226147613,93134.0
1712965007.84,0,0,41.5,25.525410156249997,33.67886827321723,997.9527582528028,128.1455989675767,96127.5
1712965009.84,0,0,34.0,25.5315625,33.61048386534485,997.9607855229726,128.0779383927869,97054.5
1712965011.84,0,0,47.5,25.5344921875,33.57054479747258,997.971868644142,127.98452124609275,97511.0
1712965013.82,0,0,47.5,25.53576171875,33.5476894536176,997.9748148887621,127.95968811232156,97672.5
1712965015.84,0,0,44.5,25.53693359375,33.54205604057944,997.970300605871,127.99773779361763,97727.0
