Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708126507.0180697,3,3,22.5329296875,298742,42.74310747246408,1007.3376172438267,49.341324370311526
1708126508.0300875,3,3,22.47453125,299283,42.760960979997776,1007.3411083878638,49.31212019369024
1708126509.0421226,3,3,22.414375,301742,42.79079189350041,1007.3330765793337,49.379308135657595
1708126510.0556445,2,2,22.3555859375,300098,42.83903771813043,1007.3341700376847,49.37016107733128
1708126511.0691535,2,2,22.2985546875,298742,42.88139976162915,1007.3364738671578,49.350888981807216
1708126512.0810237,2,2,22.236640625,301467,42.92931484472991,1007.3391634327131,49.32839015500974
1708126513.093121,3,3,22.1675,303404,42.97643493662519,1007.3468798294423,49.263841013567045
1708126514.105055,3,3,22.09171875,303962,43.047192202177186,1007.3520305860881,49.22075416726271
1708126515.1170259,3,3,22.0020703125,304802,43.12251967929184,1007.3493720684706,49.24299304071773
1708126516.129065,3,3,21.9106640625,306498,43.21596353631605,1007.3420256142023,49.30444741013882
1708126517.1411169,3,3,21.8216015625,307353,43.29140664458938,1007.3385652068453,49.3333944460735
1708126518.1530552,3,5,21.7262890625,309366,43.38447871711959,1007.3383076316102,49.33554912035165
1708126519.165176,3,5,21.62453125,309947,43.46465813052903,1007.3443398057108,49.285088755976176
1708126520.177054,3,5,21.5239453125,311113,43.56941879000527,1007.3403062584048,49.318830173231525
1708126521.1890965,4,6,21.418671875,309077,43.66148157165462,1007.3352272373172,49.361317340086046
1708126522.2010403,4,6,21.3028515625,311994,43.73406347837671,1007.3346847213684,49.365855619673816
1708126523.2128663,4,6,21.1872265625,313771,43.83113994036726,1007.3412513506497,49.310924280740686
1708126524.2235615,6,7,21.0688671875,314667,43.9524138987334,1007.348307929287,49.25189472784742
1708126525.2342706,6,7,20.9520703125,313771,44.055564047508824,1007.354496795763,49.200124019256194
1708126526.2449405,6,7,20.832734375,315267,44.195212112466564,1007.3614985370377,49.14155381307151
1708126527.255623,6,8,20.7219921875,313771,44.36042640652667,1007.3691567932779,49.07749217659114
1708126528.266532,6,8,20.6032421875,311113,44.50032735163552,1007.39410163976,48.86883021761698
1708126529.278608,6,8,20.4790234375,311113,44.658108948863465,1007.4149366680921,48.694549816816654
1708126530.2905588,7,8,20.3508984375,316475,44.81555870495441,1007.4376896632539,48.50422938178024
1708126531.3033335,7,8,20.2200390625,312880,44.99739910374406,1007.4626088583259,48.295793474479005
1708126532.3158638,7,8,20.0794140625,315568,45.18443369864106,1007.4813150038801,48.139329188364975
1708126533.327766,7,9,19.9450390625,316475,45.39697702105945,1007.5018695251985,47.96740719849309
1708126534.3394094,7,9,19.8161328125,315870,45.61035397443844,1007.5144389008962,47.86227590961371
1708126535.3513587,7,9,19.6942578125,316172,45.824748367257136,1007.523364791262,47.78761967561818
1708126536.3633268,8,9,19.5704296875,317082,46.070044220064545,1007.5425941971212,47.626786557231085
1708126537.375234,8,9,19.449921875,319225,46.28506459585493,1007.5604957306036,47.477061884595464
1708126538.3872626,8,9,19.331171875,317997,46.47572473494169,1007.5727483034777,47.374585175717954
1708126539.399235,8,9,19.2200390625,317997,46.692239875966735,1007.5943070359306,47.19427709201103
1708126540.4110227,8,9,19.1067578125,317082,46.94598866855797,1007.6139024092124,47.03039242067363
1708126541.4227085,8,9,18.9848828125,318917,47.186616923723584,1007.6275304655572,46.916416550491405
1708126542.4343426,8,12,18.87375,317082,47.39142438825968,1007.6420804980813,46.79473127114947
1708126543.4460611,8,12,18.7645703125,319534,47.67768241407232,1007.6547384226806,46.6888712842061
1708126544.4580803,8,12,18.6583203125,318917,47.920993809415066,1007.6807781469669,46.471100827955226
1708126545.4698396,8,13,18.5598828125,320153,48.159263960186166,1007.6943294025054,46.35777335455915
1708126546.4816875,8,13,18.467109375,320774,48.410997535528395,1007.7088320787442,46.2364906345375
1708126547.4935305,8,13,18.370625,317997,48.66260759064319,1007.7323849696033,46.03952595385175
1708126548.505474,9,11,18.2817578125,318610,48.9217105659204,1007.7533636074176,45.864091999691205
1708126549.5174046,9,11,18.1977734375,322652,49.17544803669856,1007.7722915236669,45.7058097515203
