Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1712973551.19,0,0,4025.0,25.58771484375,81.07850774087052,866.7135097107807,1390.7384962386368,67876.0
1712973553.19,0,0,41.0,17.0508984375,62.198574880287254,1010.5361287371192,22.61937397899198,31593.0
1712973555.19,0,0,38.5,17.15744140625,62.07290672193126,1010.5465587294997,22.53234878477935,47912.0
1712973557.17,0,0,38.5,17.24572265625,61.877824494017794,1010.5423648005922,22.567341863704307,61269.0
1712973559.19,0,0,37.0,17.308125,61.68930524117487,1010.5237170559349,22.7229349107099,71000.0
1712973561.19,0,0,36.0,17.29357421875,61.54361592805873,1010.5170240432935,22.778780575170376,79231.5
1712973563.19,0,0,38.5,17.25119140625,61.34076104445293,1010.4972182627284,22.94403959615284,85688.0
1712973565.19,0,0,26.5,17.263203125,61.305742917606224,1010.5015582269943,22.90782677087483,90749.5
1712973567.17,0,0,26.5,17.312519531249997,61.22257400656187,1010.4849202031116,23.046655725628302,98145.5
1712973569.17,0,0,40.0,17.312519531249997,61.22257400656187,1010.4849202031116,23.046655725628302,98145.5
1712973571.19,0,0,30.0,17.38,61.135301252785574,1010.4781669741217,23.103005575999077,101924.0
1712973573.19,0,0,48.5,17.448847656250003,61.038254903487854,1010.4691209360997,23.17848754125267,105768.5
1712973575.17,0,0,48.5,17.51037109375,60.890285717914736,1010.460691312245,23.248826486733087,109211.5
1712973577.19,0,0,34.0,17.56291015625,60.74116004098402,1010.4555804404632,23.29147317566097,112335.5
1712973579.19,0,0,37.0,17.6048046875,60.623911121961044,1010.4537843968371,23.30645993163805,115203.5
1712973581.19,0,0,33.0,17.6501171875,60.49722544663469,1010.4647932160628,23.214599144345158,117230.0
1712973583.19,0,0,38.0,17.70802734375,60.382320734671225,1010.4774622832501,23.10888564245673,119494.0
1712973585.17,0,0,38.0,17.791035156249997,60.244391791469894,1010.4887763710167,23.014479308145795,121384.5
1712973587.19,0,0,41.0,17.883906250000003,60.124493426734425,1010.4873189685441,23.02664006615572,123082.5
1712973589.19,0,0,39.0,17.9833203125,60.002248700917384,1010.4884040467396,23.01758615104746,124823.0
1712973591.19,0,0,38.5,18.07443359375,59.852407203970344,1010.5146899658821,22.798256220867078,126344.5
1712973593.2,0,0,35.0,18.13595703125,59.68864424161346,1010.5376887480999,22.606357581738827,127763.5
1712973595.17,0,0,35.0,18.216328125,59.53090814428447,1010.5445471151112,22.54913306402492,128697.0
1712973597.19,0,0,37.0,18.30626953125,59.36467881401752,1010.5715480443976,22.3238471431826,129834.0
1712973599.2,0,0,31.0,18.39201171875,59.15174621772783,1010.5771997835601,22.276691701598246,130653.5
1712973601.19,0,0,37.0,18.450703125,58.9782031576019,1010.5593619843348,22.425522767407045,132320.0
1712973603.17,0,0,37.0,18.46955078125,58.79604650857762,1010.5395929988617,22.590468918935102,133422.0
