Time,PM1,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708129002.7820895,3,4,5,23.59503906,245275,39.751214987064465,1008.345727161925,40.91166923583835
1708129003.7951126,3,4,5,23.56730469,245449,39.77799716866956,1008.3102927474418,41.20785045
1708129004.8081164,3,4,5,23.54015625,246321,39.78701235250773,1008.2809818837324,41.45285387
1708129005.8213053,3,4,5,23.514375,246847,39.80211630866925,1008.2556445577578,41.66464796379189
1708129006.834423,3,4,4,23.48761719,246672,39.82900667015057,1008.2338523072145,41.846812304685315
1708129007.847423,3,4,4,23.45910156,247553,39.861659409056145,1008.205721193148,42.08196876873765
1708129008.8598967,3,4,4,23.43273438,247553,39.882651320876974,1008.1776954182959,42.31624995353217
1708129009.872938,3,5,5,23.40519531,248797,39.90352072994952,1008.1528919634326,42.52359858531227
1708129010.8859608,3,5,5,23.3784375,249693,39.93042187434074,1008.1328133930397,42.691451779933836
1708129011.8990958,3,5,5,23.35207031,248618,39.96926433185135,1008.1185335172186,42.81083059031837
1708129012.912614,3,4,4,23.32335938,248440,39.978118334674036,1008.1106963995734,42.876348953566875
1708129013.925619,3,4,4,23.29582031,249873,40.00494456,1008.0927604453459,43.02629521960254
1708129014.9390519,3,4,4,23.26945313,252054,40.03784837495834,1008.0733192017458,43.18882828623073
1708129015.9534311,3,4,4,23.24230469,251505,40.07067398174606,1008.0594608036664,43.304689087510866
1708129016.9671223,3,4,4,23.21496094,252790,40.07967525458846,1008.0315322082362,43.53818532075523
1708129017.9811387,3,4,4,23.18742188,251871,40.11246472861849,1008.0067167652928,43.74565852547597
1708129018.9950843,3,4,4,23.15851563,252974,40.12725393840549,1007.9727721735793,44.029464035210204
1708129020.007062,3,4,4,23.12980469,253901,40.17183329049918,1007.9528931621178,44.19567298518931
1708129021.020528,3,4,4,23.10226563,253901,40.210590859528025,1007.9366635980499,44.33137077529985
1708129022.032988,3,5,5,23.07746094,255022,40.23773304979071,1007.9215077121589,44.458092980565205
1708129023.0454953,3,5,5,23.05285156,256342,40.276813654624156,1007.9032369216303,44.61086174453429
1708129024.0582938,3,5,5,23.02863281,255775,40.31594297823788,1007.8838916087288,44.77261742720147
1708129025.071399,4,5,5,23.00519531,255586,40.3551627,1007.8641164866893,44.937969553943546
1708129026.0840783,4,5,5,22.98449219,257485,40.41256597736505,1007.8522871034888,45.036883659180916
1708129027.0972219,4,5,5,22.96046875,258253,40.457704965018465,1007.8349782108976,45.181617635070694
1708129028.1102903,4,6,6,22.93585938,260583,40.490862041941114,1007.8098313775683,45.391894706371396
1708129029.122982,4,6,6,22.91261719,260583,40.50031001559837,1007.7766351508337,45.669487071488405
1708129030.1360636,4,6,6,22.88957031,261566,40.515743978137635,1007.7420438634723,45.95875304261182
1708129031.1490743,4,6,7,22.86847656,260387,40.54331841500904,1007.708957955309,46.23543796245458
1708129032.1617603,4,6,7,22.84699219,261172,40.57085447837262,1007.6752277770438,46.51751824110538
1708129033.174826,4,6,7,22.82726563,261764,40.60454930515715,1007.6409637012721,46.80407125015051
1708129034.1875215,4,6,7,22.80597656,262160,40.66195913884882,1007.6178590127669,46.99730192896654
1708129035.2002373,4,6,7,22.7846875,264158,40.70744352107285,1007.5964709079328,47.17617955793888
1708129036.2133486,4,6,7,22.76320313,264158,40.71708564419941,1007.586778946973,47.257238476433606
1708129037.2264237,4,7,7,22.73976563,267008,40.726518974878445,1007.5841646269259,47.279103505024054
1708129038.2394311,4,7,7,22.71457031,268040,40.72382176255328,1007.5786476492302,47.32524524245022
1708129039.252193,4,7,7,22.68664063,266187,40.72083266999535,1007.5737668172395,47.36606668880519
1708129040.2652347,4,6,7,22.65890625,269499,40.69995510482444,1007.5692052177662,47.404218338979994
1708129041.2779362,4,6,7,22.62980469,270551,40.702813045176065,1007.5589512550465,47.48997946942294
1708129042.2910914,4,6,7,22.60148438,269499,40.71172453029082,1007.5482670835086,47.579339491786584
1708129043.3041956,4,6,7,22.57238281,269919,40.720552867328614,1007.5517394303517,47.550297474852215
1708129044,4,6,7,22.52804688,273325,40.70387640802411,1007.5437975650015,47.61672177306308
1708129045.3305519,4,6,7,22.4753125,273110,40.65647320901024,1007.5391497770376,47.65559521171838
1708129046.343632,4,6,7,22.41261719,272895,40.590140447026435,1007.5317784853834,47.71724795
1708129047.3558156,4,6,7,22.34835938,273974,40.55945118462024,1007.537255037534,47.67144258557923
1708129048.3693037,4,6,7,22.26945313,275717,40.50934146947201,1007.5322565442921,47.713249499092726
1708129049,4,6,7,22.18097656,277040,40.493993157143635,1007.5337325711993,47.70090413547789
1708129050.3970351,4,6,7,22.08996094,278599,40.49625810794355,1007.5309810728703,47.72391744546938
1708129051.4101455,4,6,7,21.99601563,281770,40.51608927862539,1007.5285006048615,47.74466392334509
1708129052.4233344,4,6,7,21.90695313,281313,40.53644139067412,1007.5186129396528,47.82736414211898
1708129053.4365094,4,6,7,21.82316406,280629,40.587144544559386,1007.5191167377266,47.82315036999456
1708129054.4495199,4,6,7,21.74289063,283615,40.65014913889894,1007.5253961004673,47.77062986043266
1708129055.4626384,3,5,6,21.66554688,285015,40.71347963403958,1007.5159160284061,47.84992116374495
1708129056.4768019,3,5,6,21.5909375,284313,40.78904327,1007.5075011201574,47.92030394521172
1708129057.4907677,3,5,6,21.51515625,285249,40.87047233119793,1007.4988409756312,47.99273839414543
1708129058.5043223,3,5,5,21.43800781,285719,40.95178412240387,1007.489611836533,48.069932534306645
1708129059.5183477,3,5,5,21.36417969,286902,41.027506284574415,1007.4841316658457,48.11576991524652
1708129060.5323756,3,5,5,21.28898438,286902,41.12102679580209,1007.4815083847117,48.13771170047153
1708129061.5464873,3,4,5,21.21613281,285955,41.196907604284725,1007.4775954320104,48.17044071001164
1708129062.5606582,3,4,5,21.14542969,287378,41.30891435673792,1007.4686473202667,48.24528555751747
1708129063.5745137,3,4,5,21.06886719,290266,41.408388399393985,1007.4619813141818,48.30104249860723
1708129064.5876396,4,5,6,20.99484375,289297,41.51416439,1007.4577757639562,48.336219430286924
1708129065.6007411,4,5,6,20.92902344,288095,41.61488263827484,1007.4636838826009,48.286801558054336
1708129066.613799,4,5,6,20.86496094,284546,41.709845235546496,1007.470765825349,48.22756566
1708129067.6268196,4,5,6,20.80597656,283383,41.84136895832862,1007.4673950283141,48.25576017
1708129068.639841,4,5,6,20.74367188,283152,42.00262796389375,1007.4602308037072,48.31568446537159
1708129069.6528995,4,5,6,20.68058594,284780,42.15793071520161,1007.4654503210705,48.27202640430102
1708129070.6660085,4,6,6,20.61027344,287617,42.288528660702084,1007.4604113246637,48.314174515244694
1708129071.6791427,3,5,5,20.53527344,288334,42.40667134961825,1007.4595762082248,48.321159767975686
1708129072.6922033,3,5,5,20.46203125,290510,42.51303414,1007.458202104691,48.33265333765225
1708129073.705365,3,5,6,20.3909375,290754,42.63774816325772,1007.4500944084981,48.40046971678124
1708129074.718592,4,6,7,20.3221875,292718,42.756766588509805,1007.4492642522653,48.407413537894094
1708129075.7316792,4,6,7,20.25402344,292966,42.88194686955184,1007.4510929742884,48.39211724425572
1708129076.7447407,4,7,7,20.18605469,293214,43.00119085341259,1007.4532238385863,48.37429371846315
1708129077.7578619,4,7,7,20.12042969,294710,43.11472246625591,1007.462631786775,48.295601692036875
1708129078.7710822,4,7,7,20.05988281,295212,43.228872777051436,1007.4530655865408,48.37561741006935
1708129079.784097,4,8,8,20.00070313,294710,43.33719218,1007.456005200026,48.35102918231076
1708129080.7971041,4,8,8,19.94328125,294961,43.45785837881045,1007.4532905770932,48.373735487492944
1708129081.8102446,4,8,8,19.87589844,296221,43.58355204210878,1007.4443312397638,48.44867569356043
1708129082.8232694,5,8,9,19.81300781,295968,43.70376178270498,1007.4427892116801,48.46157401246063
1708129083.8363307,5,8,9,19.75089844,296728,43.83018890514234,1007.4459410907112,48.43521008627278
1708129084.8493366,5,8,9,19.69542969,296475,43.945301227493545,1007.448107,48.417094097036205
1708129085.8623931,5,9,10,19.6378125,298518,44.07844606970946,1007.4518278249061,48.38597061
1708129086.8753555,5,9,10,19.58117188,297493,44.199642947797955,1007.4468991841485,48.427196116605984
1708129087.8884056,5,9,10,19.52726563,298775,44.302988097066944,1007.436234481994,48.51640133356396
1708129088.9014132,5,10,10,19.47550781,293711,44.424863743175294,1007.432532578712,48.54736619195372
1708129089.9151583,5,10,10,19.42472656,294710,44.53475557512112,1007.4355607741123,48.52203660876639
1708129090.9294796,5,10,10,19.3753125,296983,44.65703516804084,1007.4323013794311,48.549300079406386
1708129091.9428346,5,9,9,19.32648438,297493,44.76727315148267,1007.4317098641004,48.55424786492819
1708129092.9567196,5,9,9,19.28136719,296475,44.87798794311795,1007.4287153863371,48.57929549
1708129093.9711647,5,9,9,19.2378125,297493,44.988940196279444,1007.419762273261,48.654185113830856
1708129094.9855874,6,10,10,19.19679688,295968,45.10024057529649,1007.411592509386,48.722522767638196
1708129095.9999905,6,10,10,19.15617188,296475,45.22996771,1007.405770731958,48.771220484427666
1708129097.0138154,6,10,10,19.11398438,298775,45.341274,1007.4075977380136,48.75593800972003
1708129098.0267215,6,10,10,19.07394531,297493,45.42843121298277,1007.4129755960967,48.710953625611246
1708129099.0388057,6,10,10,19.03449219,284080,45.54015869182119,1007.4141952165694,48.70075184462436
1708129100.0513802,6,10,10,18.99835938,289539,45.63396509245168,1007.4089598730633,48.74454408592558
1708129101.0643964,6,10,10,18.96417969,272466,45.74640857097877,1007.4086620086755,48.74703564701451
1708129102.0770006,6,10,10,18.92824219,255022,45.83420907351413,1007.407153,48.75965462236426
1708129103.0895777,6,10,10,18.89074219,237054,45.92187054734295,1007.4030504267969,48.793975237029855
1708129104.1026146,6,10,12,18.85675781,227111,46.040636677629166,1007.3996471068589,48.82244332763218
1708129105.1156585,6,10,12,18.8253125,225339,46.15362885096149,1007.3919137626528,48.88713149
1708129106.128792,6,10,12,18.79679688,232599,46.26088162781839,1007.3890313354958,48.91124263217599
1708129107.1419299,6,10,12,18.76808594,230894,46.35588338,1007.3943536032692,48.866722581192484
1708129108.155045,6,10,12,18.73917969,244928,46.50009788464251,1007.3925230437743,48.88203494260666
1708129109.1681147,6,10,12,18.70832031,253344,46.6134311,1007.3959831645902,48.85309155895105
1708129110.1814592,6,9,11,18.66359375,259996,46.71907938,1007.3986361446289,48.830899839490044
1708129111.194542,6,9,11,18.62003906,262956,46.81259811200215,1007.3998102340674,48.82107879938231
1708129112.2076035,6,9,11,18.58371094,268455,46.91315578691213,1007.4010124594997,48.811022416515804
1708129113.2205627,6,9,11,18.551875,270340,46.97728851956275,1007.3977141655263,48.838612029959826
1708129114.2335846,6,9,11,18.52492188,273757,47.06667589788851,1007.4076222236254,48.75573319350775
1708129115.2467115,6,9,11,18.49679688,276819,47.13745657048017,1007.4070556420667,48.76047251
1708129116.2597008,6,8,12,18.47160156,278375,47.23946832337658,1007.4045198094141,48.781684169391355
1708129117.2726684,6,8,12,18.44914063,278375,47.335674662268396,1007.3979866513286,48.836332734312315
1708129118.2855437,6,8,12,18.4284375,281541,47.42595365296906,1007.3909547835118,48.895153227366976
1708129119.2987227,6,9,12,18.40246094,279498,47.540397715074775,1007.3939385784454,48.87019420093539
1708129120.3124003,6,9,12,18.37707031,281313,47.63641596131596,1007.3910693292403,48.89419506729777
1708129121.3253582,6,9,12,18.34992188,281541,47.726086698672226,1007.3869885184012,48.92833057179904
1708129122.337945,6,9,12,18.32746094,281541,47.81634595280708,1007.3923812701773,48.88322085886773
1708129123.351021,6,9,12,18.30773438,285249,47.906967464329945,1007.3852537160489,48.94284202412167
1708129124.3640404,6,9,12,18.28332031,287855,47.99708378902608,1007.3908138715428,48.89633193771882
1708129125.3770964,6,9,12,18.25910156,289297,48.05625441280207,1007.3864649065447,48.932710531728866
1708129126.3901982,6,9,12,18.23859375,290754,48.14069326311504,1007.3865616315572,48.93190143670094
1708129127.4033742,6,9,12,18.214375,293462,48.21231968728939,1007.3822083387666,48.96831635672066
1708129128.4164157,5,8,11,18.1846875,295716,48.28332961560609,1007.3756041151738,49.02356036270663
1708129129.4294925,5,8,11,18.15949219,293462,48.33004826,1007.3713312503139,49.05930282363962
1708129130.442649,5,8,11,18.13019531,296728,48.394932094121884,1007.3687779014263,49.08066161363812
1708129131.4554849,6,8,12,18.09894531,298004,48.47825182704858,1007.3663913127007,49.10062549278284
1708129132.4683945,6,8,12,18.064375,297493,48.536344042820005,1007.3687212863656,49.081135199706715
1708129133.4814663,6,8,12,18.03683594,300850,48.60771954185167,1007.3656624532573,49.10672242934095
1708129134.4945674,6,8,9,18.01203125,300850,48.67944296598862,1007.3586136636233,49.16568600312262
1708129135.5075912,6,8,9,17.9940625,299033,48.77067389291074,1007.362899734736,49.129832705747546
1708129136.5206184,6,8,9,17.97316406,301898,48.849146381151456,1007.3657337255225,49.10612623401327
1708129137.533655,6,8,10,17.94835938,301636,48.92095790375076,1007.3689035675837,49.079610413896795
1708129138.5467644,6,8,10,17.91769531,302954,48.98586872711313,1007.3725765691223,49.04888573476017
1708129139.5598705,6,8,10,17.88214844,305088,49.031519385101774,1007.3715540665329,49.05743896573165
1708129140.5728688,6,8,10,17.84425781,303751,49.10184270044064,1007.370046192636,49.07005233899973
1708129141.585987,6,8,10,17.80558594,303485,49.147146605658506,1007.367236,49.09355789942257
1708129142.5990832,6,8,10,17.76554688,305088,49.19853582828279,1007.3689666393598,49.07908282
1708129144,6,9,10,17.72863281,305088,49.250307946887034,1007.3724668606905,49.049803445113525
1708129144.6250844,6,9,10,17.68898438,307524,49.320493489471396,1007.3714242640647,49.05852476
1708129145.6387434,6,9,10,17.64386719,304552,49.37131935813679,1007.3698184131212,49.07195771719864
1708129146.6517158,7,9,9,17.60949219,307797,49.43592535862139,1007.3655880530503,49.107344790060544
1708129147.6647828,7,9,9,17.57628906,308071,49.50693861781048,1007.3667036424938,49.09801284344631
1708129148.6778398,7,9,9,17.53800781,307797,49.56487089863255,1007.3696065777212,49.073729723006316
1708129149.6909325,7,9,9,17.49386719,309447,49.64087627852469,1007.3695916120611,49.073854910957344
1708129150.703999,7,9,9,17.45070313,309723,49.71077053305445,1007.3609716266926,49.14596145483256
1708129151.717051,7,9,9,17.40617188,309170,49.77426773509001,1007.3568865587247,49.180133396449044
1708129152.7301023,6,9,9,17.36652344,310000,49.86966088401518,1007.3557889587387,49.189314932973154
1708129153.743173,6,9,9,17.32804688,310000,49.95271382850787,1007.3532244551556,49.210767300202654
1708129154.756177,6,9,9,17.28703125,309170,50.01043877906025,1007.3481419878548,49.25328285400871
1708129155.769173,6,9,9,17.24582031,311113,50.09321977057424,1007.3427285643025,49.298567094423326
1708129156.7822795,6,9,9,17.20167969,310834,50.175682338170695,1007.3375519896039,49.34187023681235
1708129157.795335,6,9,9,17.16320313,312516,50.27140019995056,1007.3366632899634,49.34930441541834
1708129158.8084004,6,9,9,17.1284375,311954,50.36133318,1007.3368223882193,49.34797352121515
1708129159.8225095,6,9,9,17.09308594,311673,50.46379197558096,1007.3325996929144,49.38329741484972
1708129160.836947,6,9,9,17.05753906,310556,50.53487278512009,1007.3297494871184,49.407140161081514
1708129161.851376,6,9,9,17.02199219,311393,50.64996414771579,1007.3268940181046,49.43102699033538
1708129162.8657904,6,9,9,16.98371094,312516,50.739640468725725,1007.3194936075587,49.492933833276936
1708129163.8800802,6,9,9,16.94289063,311113,50.84163030222516,1007.3146779551485,49.53321853090214
1708129164.8945184,6,9,9,16.90402344,301373,50.94390684116476,1007.3096957055449,49.57489703923694
1708129165.9094713,6,9,9,16.86710938,301898,51.05276846381482,1007.3181580331078,49.50410638749672
1708129166.9242094,6,9,9,16.82785156,303751,51.14250218359645,1007.3210203712899,49.48016192757458
1708129167.9386895,5,8,8,16.79523438,307252,51.25829552855038,1007.3161909961538,49.52056137147417
1708129168.9531567,5,8,8,16.7596875,310000,51.36118460507338,1007.3132962925037,49.54477667416951
1708129170,5,8,8,16.72316406,308895,51.46400716071609,1007.3070736843977,49.596831360664815
1708129170.9819238,6,8,8,16.68917969,307797,51.56719070703365,1007.3050626116767,49.61365487013771
1708129171.9956124,6,8,8,16.66613281,290024,51.69071488204246,1007.305905006405,49.60660786373115
1708129173.0090857,6,8,8,16.64835938,292471,51.80231668,1007.3052991081161,49.61167647180205
1708129174.0226133,5,8,8,16.63292969,291978,51.92059652,1007.3017818520789,49.64109992819012
1708129175,5,8,8,16.61886719,294710,52.032787151071176,1007.3039356418734,49.623082481024866
1708129176.0502532,5,8,8,16.6065625,295716,52.13259188483087,1007.3039062623924,49.62332825375175
1708129177.0641072,5,8,8,16.59582031,298004,52.23897833,1007.3013697312164,49.644547513252554
1708129178.0776694,5,8,8,16.58722656,298004,52.32032664290939,1007.3041016795405,49.62169350049027
1708129179.0915043,5,8,8,16.57941406,299809,52.40814927606383,1007.3064303310355,49.602213292066715
1708129180.1056442,4,7,7,16.57316406,297748,52.502551912034555,1007.3062524283338,49.60370152623534
1708129181.119972,4,7,7,16.56867188,298261,52.57817113089506,1007.3072935357318,49.594992209026636
1708129182.1344295,4,7,7,16.56398438,297237,52.66014877799172,1007.3063096649859,49.60322272
1708129183.1487603,4,7,7,16.56105469,298775,52.72967088446666,1007.3048444745635,49.615479684844786
1708129184.163218,4,7,7,16.55636719,298261,52.79264499912097,1007.3038604760175,49.62371127762708
1708129185.1818852,4,7,7,16.55539063,300329,52.84974130909558,1007.3005379864513,49.651505453318016
1708129186.1960306,5,7,7,16.55539063,300329,52.89425596363192,1007.3022384297615,49.63728044222867
1708129187.2095935,5,7,7,16.55421875,275498,52.938636177550585,1007.3002919753701,49.653563453766374
1708129188.2240558,5,7,7,16.55480469,105036,52.951432396534116,1007.2961638776713,49.68809702766904
1708129189.2378693,5,7,7,16.55734375,76383,52.98356023685645,1007.2986807289245,49.66704231
1708129190,5,7,7,16.56007813,102531,52.99662632111793,1007.2879183364219,49.75707539131429
1708129191.2634065,5,7,7,16.56183594,82846,53.02866543882243,1007.2891375046721,49.746876367885726
1708129192.2745898,4,6,6,16.56515625,92888,53.04180773715086,1007.2861500129065,49.771868423054116
1708129193.2856207,4,6,6,16.57179688,92305,53.07446179676487,1007.2801747913529,49.82185470465156
1708129194.296786,4,6,6,16.57375,123684,53.08743781,1007.278317283988,49.83739390728932
1708129195.3078775,4,6,6,16.56925781,147737,53.09324643498737,1007.2725566848706,49.88558504384776
1708129196.3208416,5,7,7,16.5675,161401,53.10576245296026,1007.2730380800282,49.88155785352547
1708129197.3343017,5,7,7,16.56261719,179847,53.11789074944588,1007.2751309637823,49.86404950858122
1708129198.3480492,5,7,7,16.55675781,201728,53.13626666894882,1007.280703045381,49.817435535893594
1708129199,5,7,7,16.54972656,215529,53.148129549499686,1007.2792271600291,49.829782226263625
1708129200.3745816,5,7,7,16.54503906,227559,53.16028458864089,1007.2765427190946,49.85223926631372
1708129201.3876407,5,7,7,16.54035156,238522,53.178810053561314,1007.2755586224407,49.860471867102575
1708129202.400677,5,7,7,16.53410156,247730,53.20988409304286,1007.2702788006424,49.90464107991857
1708129203.413677,5,7,7,16.52453125,254834,53.234177898627884,1007.2713865075474,49.89537436108654
1708129204.4268377,5,7,7,16.51164063,262956,53.26443360264974,1007.2737800431656,49.87535084199319
