Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708734160.749744,1,2,22.163984375,191524,30.782650073684774,1005.8123816910114,62.10809659103725
1708734161.7618876,1,2,22.1227734375,192870,30.77915913484928,1005.7896718065663,62.29830492685742
1708734162.7739732,1,2,22.095625,193778,30.656182005317255,1005.7596864257331,62.5494550539402
1708734163.7860074,1,2,22.079609375,195271,30.759042803041833,1005.755144903398,62.5874942494447
1708734164.79811,1,2,22.0591015625,197378,30.77925594018864,1005.7328372015498,62.774342654117724
1708734165.810157,1,2,22.042109375,197378,30.74489804860858,1005.7164047569618,62.911982289003205
1708734166.8221414,1,2,22.0278515625,199289,30.754664606356414,1005.6959945310679,63.08294271362159
1708734167.8341064,1,2,22.0204296875,200380,30.666286152313774,1005.6904281474323,63.129568423016295
1708734168.8460245,1,2,22.0165234375,202226,30.660474068319637,1005.682190147817,63.19857277767559
1708734169.8580668,1,2,22.0173046875,203475,30.567368781423685,1005.6834958556304,63.18763568363948
1708734170.8700094,1,2,22.0223828125,204613,30.551360238707527,1005.6919829681664,63.11654475423889
1708734171.881868,1,2,22.0325390625,205635,30.535780143341043,1005.6867339102441,63.160512584070275
1708734172.893522,1,2,22.0440625,207187,30.460079171389616,1005.6940262584136,63.09942953556497
1708734173.905498,1,2,22.055,207318,30.45552193609008,1005.6969199273653,63.075191335186425
1708734174.917473,1,2,22.0696484375,207710,30.456751003653217,1005.7025958681537,63.02764819259933
1708734175.9292176,1,2,22.078046875,209560,30.457455755933466,1005.7080836480051,62.981681341083195
1708734176.9411442,1,2,22.08859375,210498,30.403598854139798,1005.713742508498,62.934281693155846
1708734177.953027,1,2,22.0997265625,211172,30.410005242987403,1005.7152512875828,62.92164392073682
1708734178.9648871,1,2,22.110859375,212672,30.416412237077022,1005.7082110954319,62.98061381580614
1708734179.9766865,0,1,22.1284375,212125,30.445259243693485,1005.708521658087,62.978012481015
1708734180.9887533,0,1,22.1485546875,214753,30.49075768527615,1005.7216228781997,62.868274638544534
1708734182.0007029,0,1,22.1680859375,214613,30.47596830359585,1005.7251947250917,62.83835649829475
1708734183.012652,0,1,22.1876171875,215879,30.515953415241324,1005.7356046814351,62.751162172666426
1708734184.0245564,0,1,22.2020703125,217590,30.51716945696145,1005.7375277803535,62.735054277946354
1708734185.0368361,0,1,22.2212109375,218167,30.546177149563185,1005.737023045772,62.73928193716102
1708734186.0487885,0,1,22.239765625,218892,30.520341907894284,1005.7440877418605,62.68010816597749
1708734187.0607347,0,1,22.255,220800,30.510666250110614,1005.7592838029236,62.552827364173936
1708734188.0726593,0,1,22.267109375,221542,30.473337625450753,1005.7538667831257,62.598199642316274
1708734189.0846329,0,0,22.283125,222590,30.447298498145276,1005.748135347754,62.64620564128221
1708734190.0967178,0,0,22.3020703125,222440,30.437937434138753,1005.7541384233845,62.595924412875654
1708734191.1087615,0,0,22.3145703125,223043,30.428035052577922,1005.7596324540218,62.54990711309974
1708734192.1208591,0,0,22.3192578125,224410,30.390100257984482,1005.7606236883397,62.54160468257407
1708734193.133016,0,0,22.32375,224717,30.385002583595412,1005.740765430791,62.70793574361157
1708734194.1451235,0,0,22.3251171875,226416,30.363220491996152,1005.7396292423035,62.71745244130391
1708734195.1576133,0,0,22.32765625,227197,30.325121980606735,1005.7421612923412,62.696244040168594
1708734196.1697288,0,0,22.3251171875,228934,30.319437056862945,1005.7447600189097,62.674477202679
1708734197.1819217,0,0,22.32609375,228775,30.23746150023751,1005.7395506402311,62.718110811400855
1708734198.1939783,0,0,22.3251171875,230537,30.117116074114307,1005.7379189836345,62.73177755861897
1708734199.206029,0,0,22.32921875,230860,30.144781646277053,1005.7293795223012,62.80330433545088
1708734200.2181022,0,0,22.3368359375,230860,30.15088224258478,1005.721582832913,62.868610062286045
1708734201.2302132,0,0,22.342890625,230860,30.129526086787124,1005.7128854770162,62.94146033133462
1708734202.2422616,0,0,22.3497265625,232818,30.119166420235004,1005.7208859436578,62.87444728532725
1708734203.254319,0,0,22.359296875,233313,30.114499403465366,1005.7146409892733,62.92675587412345
1708734204.2663882,0,0,22.371015625,234476,30.186533192328568,1005.7188263252385,62.89169890076153
1708734205.2785583,0,0,22.3809765625,234476,30.17096353749844,1005.7269160720515,62.82393835787865
1708734206.2905977,0,0,22.390546875,235819,30.128033703383547,1005.7275112952761,62.81895272498133
1708734207.3026874,0,0,22.3930859375,235819,30.13371077464332,1005.736884560771,62.74044188847294
1708734208.314775,0,0,22.383515625,237520,30.06734378705185,1005.7328684816936,62.774080650551966
1708734209.3268604,0,0,22.3794140625,238379,30.045153130113658,1005.7328576175477,62.774171649012274
1708734210.3389072,0,0,22.371796875,239942,30.12100567963431,1005.7372353660288,62.73750354148787
1708734211.350951,0,0,22.353828125,240117,30.103115487884217,1005.7380006080203,62.73109387275899
1708734212.3630044,0,0,22.333125,241526,30.123247591559558,1005.7410369090255,62.7056618472898
1708734213.3751595,0,0,22.295625,243131,30.081880543231648,1005.7467894265759,62.65747899090197
1708734214.3872466,0,0,22.251484375,244031,30.067285254527757,1005.73972873715,62.71661907361556
1708734215.3992784,0,0,22.202265625,247144,30.046812532494467,1005.7327243489858,62.775287911139884
1708734216.4113522,0,0,22.14953125,247144,30.04789356131822,1005.7386430070408,62.72571314009606
1708734217.4235206,0,0,22.100703125,247330,30.054759658702338,1005.7305606696543,62.79341098151774
1708734218.435607,0,0,22.0587109375,246959,30.094954673055103,1005.7150887651243,62.92300523383101
1708734219.4483056,0,0,22.0208203125,247702,30.124573715536833,1005.7167228674123,62.90931774995338
1708734220.4603016,0,0,21.9848828125,243670,30.165283705442477,1005.714777455184,62.925612814249746
1708734221.4723182,0,0,21.96203125,244393,30.179771887896536,1005.7210250512346,62.873282104303335
1708734222.4842744,0,0,21.9426953125,245121,30.325741632156735,1005.7246000727449,62.84333735876243
1708734223.49626,0,0,21.9188671875,246037,30.405802337713645,1005.7309194465364,62.79040584886621
1708734224.508289,0,0,21.8923046875,248075,30.49114783275909,1005.7377923694767,62.73283807890204
1708734225.5202718,0,0,21.86984375,249201,30.505688625161813,1005.7344275037266,62.7610222365888
1708734226.532327,0,0,21.85265625,248637,30.54805267936797,1005.7467123217674,62.65812481621126
1708734227.5457182,0,0,21.842109375,249201,30.63481724520419,1005.7495888799954,62.63403096200632
1708734228.5584598,0,0,21.8337109375,250148,30.72181346867962,1005.761183441972,62.53691627271973
1708734229.570466,0,0,21.8294140625,250148,30.770807457674856,1005.7779254679854,62.39668862873907
1708734230.5825818,0,0,21.82609375,250338,30.819900349589176,1005.7877551029286,62.314358580674075
1708734231.5943186,0,0,21.82765625,251101,30.869423268573218,1005.7869494279568,62.32110664594979
1708734232.6063123,0,0,21.8301953125,250910,30.897085236839374,1005.7877763772142,62.31418039440038
1708734233.6182358,0,0,21.8266796875,252642,30.863851862707154,1005.7972794564131,62.234586099194395
1708734234.630307,0,0,21.8219921875,255385,30.874432469651616,1005.8048231636749,62.17140321601943
1708734235.6424816,0,0,21.822578125,255981,30.874482095395646,1005.7887133468982,62.30633265397902
1708734236.6543903,0,0,21.8301953125,254399,30.86414954849075,1005.7860674152795,62.32849409544019
1708734237.6663005,0,0,21.8321484375,255981,30.858826374578026,1005.784205788895,62.34408648592723
1708734238.6780264,0,0,21.8391796875,256979,30.85942170399777,1005.7617810446474,62.53191084746895
1708734239.6897864,0,0,21.8462109375,256979,30.843552147977014,1005.7615726377741,62.53365643011985
1708734240.7015886,0,0,21.84953125,257784,30.83285754960523,1005.7500332671677,62.630308810538
1708734241.7132506,0,0,21.8567578125,259613,30.833469076600792,1005.7518599430862,62.61500873291311
1708734242.7253568,0,0,21.857734375,258797,30.828064116775074,1005.7569105431179,62.572705466174064
1708734243.7374485,0,0,21.8551953125,259817,30.81687477911286,1005.7560839905351,62.57962856733138
1708734244.7493708,0,0,21.850703125,259408,30.832956712920886,1005.7519923219999,62.613899939592834
1708734245.7613437,0,0,21.842109375,259204,30.876136465648525,1005.746170898124,62.66265974971354
1708734246.773274,0,0,21.83703125,260434,30.892174717686927,1005.7479354977004,62.64787957176519
1708734247.7847118,0,0,21.8344921875,258593,30.96334446378726,1005.7419818611118,62.697746951179916
1708734248.7965946,0,0,21.8294140625,260640,30.968405884392485,1005.7352015152055,62.75453909997891
1708734249.8085287,0,0,21.8223828125,261260,30.99527448697502,1005.7354096771534,62.752795531766225
1708734250.8206043,0,0,21.8165234375,261053,31.038732140912487,1005.7358677948927,62.748958330389165
1708734251.8343227,0,0,21.81359375,259817,31.09894363585265,1005.7429324558481,62.68978479844552
1708734252.848035,0,0,21.81203125,261260,31.153796979202852,1005.745447032109,62.66872281317703
1708734253.8616333,0,0,21.8114453125,261883,31.186749054992923,1005.7478852889429,62.64830011694895
1708734254.8738077,0,0,21.8079296875,263139,31.208454292307522,1005.7505523981038,62.62596061296327
1708734255.8858783,0,0,21.796015625,266331,31.218440043481475,1005.7545586401717,62.59240472348143
1708734256.8978424,0,0,21.7708203125,266116,31.19978279607895,1005.7602830083144,62.54445816681192
1708734257.9098508,0,0,21.747578125,268721,31.16479703896374,1005.7555996894449,62.58368501489011
1708734258.921921,0,0,21.725703125,268721,31.11344643777314,1005.7497828233761,62.63240650757642
1708734259.9338295,0,0,21.705,268283,31.100689565712983,1005.7476322195299,62.65041980964615
1708734260.945735,0,0,21.681953125,270932,31.06575347753182,1005.75522960108,62.58678483149703
1708734261.9577546,0,0,21.657734375,271378,31.052705245047754,1005.7591560866535,62.55389709734819
1708734262.9696057,0,0,21.6290234375,270043,31.061254099427615,1005.7641102314063,62.51240197147302
1708734263.9814353,0,0,21.5969921875,273633,31.069520963675355,1005.7720497283581,62.44590235711647
1708734264.9934757,0,0,21.5669140625,274545,31.094438463557584,1005.7644591478222,62.50947950949452
1708734266.0050611,0,0,21.5298046875,274088,31.102274099932508,1005.7536476215782,62.60003531610247
1708734267.0168903,0,0,21.4860546875,275464,31.087567350465314,1005.7334336371998,62.76934688967464
1708734268.028948,0,0,21.442890625,276621,31.09488951095677,1005.7278573632498,62.81605403563664
1708734269.0408168,0,0,21.3829296875,279674,31.07332016448334,1005.730043983574,62.797738770832886
1708734270.0529513,0,0,21.3137890625,280389,31.0784410033535,1005.725397610697,62.83665711112802
1708734271.0649898,0,0,21.2594921875,280628,31.1012986035121,1005.7165350429807,62.910890994419354
1708734272.0770614,0,0,21.2204296875,280389,31.1254497302614,1005.7075356167053,62.986271762705805
1708734273.0890362,0,0,21.1942578125,282796,31.128722774145476,1005.7030223079845,63.02407623147085
1708734274.1009357,0,0,21.1696484375,279674,31.165090099034558,1005.7045347042059,63.01140805202191
1708734275.1129541,0,0,21.1540234375,279912,31.191236754670427,1005.700588741684,63.044460376266166
1708734276.1250322,0,0,21.1473828125,279674,31.27862046917216,1005.704843834078,63.00881871083651
1708734277.1387024,0,0,21.14640625,276853,31.32253157111824,1005.699795756092,63.05110262559378
1708734278.1507332,0,0,21.1438671875,277319,31.371824728956376,1005.6989623228142,63.058083679613134
1708734279.163132,0,0,21.144453125,280150,31.426905675351424,1005.6965282607755,63.078472043480815
1708734280.175197,1,1,21.1501171875,277553,31.47143041919741,1005.69746814725,63.070599294690865
1708734281.1872368,1,1,21.16203125,280150,31.4889691268088,1005.6986205722035,63.06094627301413
1708734282.199226,1,1,21.18078125,279200,31.54565480161309,1005.7129155698509,62.94120826866588
1708734283.2113457,0,0,21.2008984375,279674,31.591461716844275,1005.7073020355463,62.988228286612
1708734284.224354,0,0,21.221796875,281587,31.6208157605749,1005.7115300540161,62.952813589841405
1708734285.236369,0,0,21.2485546875,279437,31.579021209304862,1005.7238505793954,62.849615184517674
1708734286.2484102,0,0,21.276484375,280867,31.636544375932665,1005.7261766976134,62.83013141512092
1708734287.2604542,0,0,21.3020703125,282311,31.65528824251393,1005.7228715728664,62.85781543963626
1708734288.2725298,0,0,21.32375,283527,31.60753112884666,1005.7181523780068,62.89734397129918
1708734289.2845175,0,0,21.344453125,283039,31.62033834006041,1005.7254588396972,62.83614425184176
1708734290.2965064,0,0,21.3684765625,281587,31.578302290383654,1005.7161167352507,62.91439480101681
1708734291.3085182,0,0,21.3911328125,282070,31.536158205058918,1005.7215627983246,62.86877787421085
1708734292.3220534,1,1,21.4128125,283527,31.5380204607456,1005.7253736609848,62.836857715945655
1708734293.3340914,1,1,21.43078125,284506,31.495481950832033,1005.7400553743875,62.71388316435243
1708734294.3460948,1,1,21.449921875,283039,31.453054278901188,1005.7481566068496,62.64602757655773
1708734295.3580623,0,0,21.4653515625,284506,31.481920869352383,1005.7551743583165,62.587247538465355
1708734296.3700125,0,0,21.47453125,285989,31.471690446457846,1005.755154739758,62.587411861233214
1708734297.3819807,0,0,21.47140625,288241,31.432865381539226,1005.741388296015,62.70271863755354
1708734298.3938797,0,0,21.4786328125,287487,31.35089665195251,1005.7603063060509,62.54426302847551
1708734299.4058373,0,0,21.483125,288241,31.318258721094924,1005.7746514080477,62.42411130876723
1708734300.4178987,0,0,21.4876171875,286486,31.43425499595047,1005.7736240655051,62.432716079337894
1708734301.4298842,1,1,21.487421875,289000,31.417716450654645,1005.7647571120294,62.50698381481682
1708734302.441813,1,1,21.4786328125,288241,31.427977447551328,1005.7705545323967,62.45842578240438
1708734303.453754,1,1,21.4659375,290018,31.45442763109788,1005.7681103403802,62.478897817800544
1708734304.4663024,1,1,21.451875,290530,31.43669872027224,1005.7667948550713,62.4899160612029
1708734305.4783454,1,1,21.444453125,292855,31.44157000415108,1005.7663374554313,62.49374715238546
1708734306.4903219,1,1,21.44484375,291043,31.496688963991048,1005.7704066777649,62.4596641803855
1708734307.5022528,1,1,21.448359375,288747,31.508010488615536,1005.7745786586817,62.42472063948171
1708734308.5141802,1,1,21.4512890625,291043,31.524793378817414,1005.7658148771338,62.49812416915288
1708734309.526077,1,1,21.44796875,292595,31.546552729900988,1005.7705094173682,62.45880365597803
1708734310.538613,1,1,21.4426953125,293377,31.55161108360999,1005.7736451607807,62.43253939038301
1708734311.550966,1,1,21.4321484375,294689,31.605831056067416,1005.7799161260284,62.38001542669134
1708734312.5629025,1,1,21.417109375,293377,31.610050290456645,1005.7803807231877,62.37612409302606
1708734313.5749152,1,1,21.3969921875,296280,31.60280550276632,1005.7808896974268,62.3718610712381
1708734314.5869277,1,1,21.3758984375,296280,31.551382192488898,1005.7661012414546,62.4957256356535
1708734315.598748,1,1,21.3659375,297350,31.473393728756093,1005.7870105786876,62.32059446763838
1708734316.610582,1,1,21.363984375,295748,31.511787271093244,1005.7769126600873,62.40517163826702
1708734317.6222107,1,1,21.3696484375,294689,31.50676391672933,1005.7658937870605,62.49746323444967
1708734318.6342044,1,1,21.3719921875,295748,31.540024932068334,1005.7527364821858,62.60766692611559
1708734319.6461246,1,1,21.3684765625,296547,31.534212531154147,1005.7519794165565,62.61400803436358
1708734320.65788,1,1,21.3786328125,297082,31.546106084390747,1005.7467660123381,62.657675107168934
1708734321.6695557,1,1,21.393671875,297618,31.641117724920196,1005.7360563532624,62.74737896293249
1708734322.6812508,1,1,21.4071484375,298969,31.653308750015576,1005.729563294387,62.80176504992732
1708734323.6945632,1,1,21.4212109375,296547,31.665551980299004,1005.732588557967,62.77642530157958
1708734324.7065623,1,1,21.4243359375,300881,31.654789859240715,1005.7207361891458,62.875701646445634
